"","year","month","date_of_month","day_of_week","autos"
"2259",2006,3,8,3,13425.66482
"2260",2006,3,9,4,13305.89381
"2261",2006,3,10,5,13163.10948
"2262",2006,3,11,6,8600.842981
"2263",2006,3,12,7,7559.381505
"2264",2006,3,13,1,11741.72513
"2265",2006,3,14,2,13357.89678
"2266",2006,3,15,3,13184.37462
"2267",2006,3,16,4,13125.16294
"2268",2006,3,17,5,13001.32286
"2269",2006,3,18,6,8758.168966
"2270",2006,3,19,7,7355.029537
"2271",2006,3,20,1,12334.60278
"2272",2006,3,21,2,13377.19775
"2273",2006,3,22,3,13026.7482
"2274",2006,3,23,4,13042.25039
"2275",2006,3,24,5,12875.80134
"2276",2006,3,25,6,8380.97275
"2277",2006,3,26,7,7403.793618
"2278",2006,3,27,1,12095.23102
"2279",2006,3,28,2,13246.79642
"2280",2006,3,29,3,13112.04266
"2281",2006,3,30,4,13065.60451
"2282",2006,3,31,5,12406.21083
"2283",2006,4,1,6,8268.425413
"2284",2006,4,2,7,7271.141947
"2285",2006,4,3,1,12396.69841
"2286",2006,4,4,2,13288.26432
"2287",2006,4,5,3,13349.34032
"2288",2006,4,6,4,13067.93672
"2289",2006,4,7,5,12921.94308
"2290",2006,4,8,6,8333.215363
"2291",2006,4,9,7,7313.944114
"2292",2006,4,10,1,12232.68324
"2293",2006,4,11,2,13504.90453
"2294",2006,4,12,3,13119.90755
"2295",2006,4,13,4,12853.69405
"2296",2006,4,14,5,12140.65525
"2297",2006,4,15,6,8226.474125
"2298",2006,4,16,7,7029.59007
"2299",2006,4,17,1,11897.04483
"2300",2006,4,18,2,13415.00504
"2301",2006,4,19,3,12979.46344
"2302",2006,4,20,4,13157.3914
"2303",2006,4,21,5,12777.1218
"2304",2006,4,22,6,8396.731589
"2305",2006,4,23,7,7141.830626
"2306",2006,4,24,1,12163.22709
"2307",2006,4,25,2,13238.26937
"2308",2006,4,26,3,13011.25626
"2309",2006,4,27,4,13120.02821
"2310",2006,4,28,5,12562.53628
"2311",2006,4,29,6,8287.430171
"2312",2006,4,30,7,7126.712742
"2313",2006,5,1,1,12247.2079
"2314",2006,5,2,2,13241.54973
"2315",2006,5,3,3,13058.69191
"2316",2006,5,4,4,12939.01573
"2317",2006,5,5,5,12982.98595
"2318",2006,5,6,6,8296.452285
"2319",2006,5,7,7,7343.402059
"2320",2006,5,8,1,12354.91491
"2321",2006,5,9,2,13099.59582
"2322",2006,5,10,3,13078.14844
"2323",2006,5,11,4,12922.24732
"2324",2006,5,12,5,12683.62187
"2325",2006,5,13,6,8260.283691
"2326",2006,5,14,7,7287.488433
"2327",2006,5,15,1,12475.59959
"2328",2006,5,16,2,13631.46927
"2329",2006,5,17,3,13444.0816
"2330",2006,5,18,4,13273.56554
"2331",2006,5,19,5,12729.99564
"2332",2006,5,20,6,8622.910055
"2333",2006,5,21,7,7472.869477
"2334",2006,5,22,1,12774.94797
"2335",2006,5,23,2,13826.91033
"2336",2006,5,24,3,13544.39501
"2337",2006,5,25,4,14072.95824
"2338",2006,5,26,5,13355.1732
"2339",2006,5,27,6,8882.261028
"2340",2006,5,28,7,7650.661682
"2341",2006,5,29,1,8097.34391
"2342",2006,5,30,2,13050.19548
"2343",2006,5,31,3,14189.58543
"2344",2006,6,1,4,14255.84396
"2345",2006,6,2,5,13773.14167
"2346",2006,6,3,6,8878.189399
"2347",2006,6,4,7,7833.486989
"2348",2006,6,5,1,13005.02605
"2349",2006,6,6,2,11658.99363
"2350",2006,6,7,3,13691.12129
"2351",2006,6,8,4,14137.1066
"2352",2006,6,9,5,13204.87895
"2353",2006,6,10,6,8618.713171
"2354",2006,6,11,7,7651.354291
"2355",2006,6,12,1,12652.02085
"2356",2006,6,13,2,13377.66659
"2357",2006,6,14,3,13800.47544
"2358",2006,6,15,4,13763.98787
"2359",2006,6,16,5,13461.21941
"2360",2006,6,17,6,8891.350806
"2361",2006,6,18,7,7901.936972
"2362",2006,6,19,1,12868.8759
"2363",2006,6,20,2,14021.08941
"2364",2006,6,21,3,13585.89583
"2365",2006,6,22,4,13721.99594
"2366",2006,6,23,5,13136.8835
"2367",2006,6,24,6,8738.407752
"2368",2006,6,25,7,7725.160973
"2369",2006,6,26,1,12658.7166
"2370",2006,6,27,2,14119.06884
"2371",2006,6,28,3,14244.8463
"2372",2006,6,29,4,14216.74416
"2373",2006,6,30,5,14008.55059
"2374",2006,7,1,6,9284.364549
"2375",2006,7,2,7,7816.555389
"2376",2006,7,3,1,11867.75278
"2377",2006,7,4,2,9081.776452
"2378",2006,7,5,3,13123.82407
"2379",2006,7,6,4,15008.14554
"2380",2006,7,7,5,14579.74769
"2381",2006,7,8,6,9525.375324
"2382",2006,7,9,7,8088.162368
"2383",2006,7,10,1,13305.53628
"2384",2006,7,11,2,14412.91024
"2385",2006,7,12,3,13919.91746
"2386",2006,7,13,4,13925.32868
"2387",2006,7,14,5,14173.70197
"2388",2006,7,15,6,9476.964151
"2389",2006,7,16,7,8150.586194
"2390",2006,7,17,1,13453.7497
"2391",2006,7,18,2,14454.97159
"2392",2006,7,19,3,14018.60191
"2393",2006,7,20,4,14238.73215
"2394",2006,7,21,5,14194.9293
"2395",2006,7,22,6,9216.728544
"2396",2006,7,23,7,8155.753599
"2397",2006,7,24,1,13076.50659
"2398",2006,7,25,2,14386.53803
"2399",2006,7,26,3,14093.8579
"2400",2006,7,27,4,14271.17498
"2401",2006,7,28,5,13911.2597
"2402",2006,7,29,6,9332.688414
"2403",2006,7,30,7,8105.967899
"2404",2006,7,31,1,12791.53283
"2405",2006,8,1,2,14538.79382
"2406",2006,8,2,3,14113.22225
"2407",2006,8,3,4,14093.55997
"2408",2006,8,4,5,13899.23839
"2409",2006,8,5,6,9441.74018
"2410",2006,8,6,7,7880.366
"2411",2006,8,7,1,13111.41536
"2412",2006,8,8,2,14507.34273
"2413",2006,8,9,3,14277.58906
"2414",2006,8,10,4,14330.3864
"2415",2006,8,11,5,13974.79354
"2416",2006,8,12,6,9401.258594
"2417",2006,8,13,7,7977.649433
"2418",2006,8,14,1,13311.88691
"2419",2006,8,15,2,14569.92189
"2420",2006,8,16,3,14330.37272
"2421",2006,8,17,4,14356.38575
"2422",2006,8,18,5,13865.11042
"2423",2006,8,19,6,9508.984006
"2424",2006,8,20,7,8217.709155
"2425",2006,8,21,1,13234.97408
"2426",2006,8,22,2,14432.04804
"2427",2006,8,23,3,14360.73203
"2428",2006,8,24,4,14108.98109
"2429",2006,8,25,5,13922.19076
"2430",2006,8,26,6,9313.704868
"2431",2006,8,27,7,8143.259581
"2432",2006,8,28,1,13431.80932
"2433",2006,8,29,2,14687.42652
"2434",2006,8,30,3,14464.84657
"2435",2006,8,31,4,14390.59896
"2436",2006,9,1,5,14459.73068
"2437",2006,9,2,6,9424.443284
"2438",2006,9,3,7,8162.041471
"2439",2006,9,4,1,8298.02613
"2440",2006,9,5,2,13654.0744
"2441",2006,9,6,3,15389.91001
"2442",2006,9,7,4,15452.21278
"2443",2006,9,8,5,15018.15842
"2444",2006,9,9,6,9760.006226
"2445",2006,9,10,7,8405.99652
"2446",2006,9,11,1,12866.99805
"2447",2006,9,12,2,15079.73899
"2448",2006,9,13,3,14769.16994
"2449",2006,9,14,4,15098.92
"2450",2006,9,15,5,14763.1219
"2451",2006,9,16,6,9649.420844
"2452",2006,9,17,7,8701.233324
"2453",2006,9,18,1,13958.90858
"2454",2006,9,19,2,15205.46486
"2455",2006,9,20,3,14849.38357
"2456",2006,9,21,4,14965.83219
"2457",2006,9,22,5,14708.39375
"2458",2006,9,23,6,9814.446212
"2459",2006,9,24,7,8371.665131
"2460",2006,9,25,1,13740.85748
"2461",2006,9,26,2,14911.75802
"2462",2006,9,27,3,14463.01513
"2463",2006,9,28,4,14282.26506
"2464",2006,9,29,5,13829.9846
"2465",2006,9,30,6,9154.013544
"2466",2006,10,1,7,8263.00443
"2467",2006,10,2,1,13107.86696
"2468",2006,10,3,2,14549.66419
"2469",2006,10,4,3,14213.88267
"2470",2006,10,5,4,14211.19573
"2471",2006,10,6,5,13830.75498
"2472",2006,10,7,6,9015.334395
"2473",2006,10,8,7,7939.867633
"2474",2006,10,9,1,12795.77935
"2475",2006,10,10,2,14479.9463
"2476",2006,10,11,3,14086.01407
"2477",2006,10,12,4,13984.6246
"2478",2006,10,13,5,12625.62987
"2479",2006,10,14,6,8803.231763
"2480",2006,10,15,7,7756.173277
"2481",2006,10,16,1,12874.6576
"2482",2006,10,17,2,14304.68521
"2483",2006,10,18,3,13878.0088
"2484",2006,10,19,4,13647.70806
"2485",2006,10,20,5,13326.08138
"2486",2006,10,21,6,8802.723963
"2487",2006,10,22,7,7804.9925
"2488",2006,10,23,1,12835.51645
"2489",2006,10,24,2,14153.12476
"2490",2006,10,25,3,13749.23522
"2491",2006,10,26,4,13973.36037
"2492",2006,10,27,5,13375.22801
"2493",2006,10,28,6,8790.767466
"2494",2006,10,29,7,7972.942657
"2495",2006,10,30,1,12463.91809
"2496",2006,10,31,2,12066.64879
"2497",2006,11,1,3,13967.43303
"2498",2006,11,2,4,13918.82724
"2499",2006,11,3,5,13591.46524
"2500",2006,11,4,6,8787.770297
"2501",2006,11,5,7,7956.282724
"2502",2006,11,6,1,12894.32078
"2503",2006,11,7,2,13777.97127
"2504",2006,11,8,3,13797.58153
"2505",2006,11,9,4,13782.59209
"2506",2006,11,10,5,13571.41762
"2507",2006,11,11,6,8807.957691
"2508",2006,11,12,7,7650.099751
"2509",2006,11,13,1,12547.6603
"2510",2006,11,14,2,14228.61167
"2511",2006,11,15,3,13881.57432
"2512",2006,11,16,4,14073.25344
"2513",2006,11,17,5,14160.01585
"2514",2006,11,18,6,8843.725047
"2515",2006,11,19,7,7577.800945
"2516",2006,11,20,1,14052.39593
"2517",2006,11,21,2,14835.45831
"2518",2006,11,22,3,13180.99776
"2519",2006,11,23,4,7520.168062
"2520",2006,11,24,5,9641.325198
"2521",2006,11,25,6,8216.905778
"2522",2006,11,26,7,7584.981328
"2523",2006,11,27,1,13147.66725
"2524",2006,11,28,2,14574.40896
"2525",2006,11,29,3,13995.76288
"2526",2006,11,30,4,13411.57914
"2527",2006,12,1,5,13451.10789
"2528",2006,12,2,6,8739.87167
"2529",2006,12,3,7,7608.12361
"2530",2006,12,4,1,12499.80868
"2531",2006,12,5,2,13859.31988
"2532",2006,12,6,3,13839.92112
"2533",2006,12,7,4,13618.28699
"2534",2006,12,8,5,12946.46326
"2535",2006,12,9,6,8768.437435
"2536",2006,12,10,7,7522.707966
"2537",2006,12,11,1,12803.19171
"2538",2006,12,12,2,14299.70744
"2539",2006,12,13,3,13795.01818
"2540",2006,12,14,4,13994.79658
"2541",2006,12,15,5,13488.71781
"2542",2006,12,16,6,9010.3299
"2543",2006,12,17,7,7741.482865
"2544",2006,12,18,1,13597.87516
"2545",2006,12,19,2,14899.73293
"2546",2006,12,20,3,14900.28039
"2547",2006,12,21,4,14451.94005
"2548",2006,12,22,5,12998.67616
"2549",2006,12,23,6,8319.519833
"2550",2006,12,24,7,6708.212224
"2551",2006,12,25,1,6410.096917
"2552",2006,12,26,2,11087.87005
"2553",2006,12,27,3,14794.88107
"2554",2006,12,28,4,14995.78856
"2555",2006,12,29,5,14401.2335
"2556",2006,12,30,6,9497.556418
"2557",2006,12,31,7,7568.881296
"2558",2007,1,1,1,7323.045416
"2559",2007,1,2,2,11807.36989
"2560",2007,1,3,3,13686.22517
"2561",2007,1,4,4,13563.23096
"2562",2007,1,5,5,13958.25972
"2563",2007,1,6,6,8866.57048
"2564",2007,1,7,7,7578.575889
"2565",2007,1,8,1,12313.92816
"2566",2007,1,9,2,13237.76631
"2567",2007,1,10,3,13264.3225
"2568",2007,1,11,4,13517.39558
"2569",2007,1,12,5,13400.65782
"2570",2007,1,13,6,8668.181926
"2571",2007,1,14,7,7653.705597
"2572",2007,1,15,1,11820.08568
"2573",2007,1,16,2,12825.44228
"2574",2007,1,17,3,13241.83788
"2575",2007,1,18,4,13493.95322
"2576",2007,1,19,5,12920.82301
"2577",2007,1,20,6,8599.737688
"2578",2007,1,21,7,7564.077727
"2579",2007,1,22,1,12452.251
"2580",2007,1,23,2,13417.70802
"2581",2007,1,24,3,13319.20631
"2582",2007,1,25,4,13446.81029
"2583",2007,1,26,5,13110.0642
"2584",2007,1,27,6,8634.889236
"2585",2007,1,28,7,7632.545081
"2586",2007,1,29,1,12401.116
"2587",2007,1,30,2,13486.16978
"2588",2007,1,31,3,13309.21198
"2589",2007,2,1,4,13556.28012
"2590",2007,2,2,5,13306.74247
"2591",2007,2,3,6,8819.975148
"2592",2007,2,4,7,7628.216846
"2593",2007,2,5,1,12368.62753
"2594",2007,2,6,2,13493.32262
"2595",2007,2,7,3,13466.71922
"2596",2007,2,8,4,13449.57609
"2597",2007,2,9,5,13420.28865
"2598",2007,2,10,6,8730.453121
"2599",2007,2,11,7,7833.951569
"2600",2007,2,12,1,12791.17374
"2601",2007,2,13,2,13435.9873
"2602",2007,2,14,3,13648.13452
"2603",2007,2,15,4,13641.07803
"2604",2007,2,16,5,13518.253
"2605",2007,2,17,6,8939.46592
"2606",2007,2,18,7,7791.06179
"2607",2007,2,19,1,11752.46503
"2608",2007,2,20,2,13465.11503
"2609",2007,2,21,3,13468.55276
"2610",2007,2,22,4,13746.82136
"2611",2007,2,23,5,13346.81832
"2612",2007,2,24,6,8734.01937
"2613",2007,2,25,7,7725.213189
"2614",2007,2,26,1,12577.17305
"2615",2007,2,27,2,13589.72598
"2616",2007,2,28,3,13366.50553
"2617",2007,3,1,4,13572.27216
"2618",2007,3,2,5,13245.77844
"2619",2007,3,3,6,8740.676255
"2620",2007,3,4,7,7566.94357
"2621",2007,3,5,1,12479.81947
"2622",2007,3,6,2,13550.33885
"2623",2007,3,7,3,13522.49708
"2624",2007,3,8,4,13750.15416
"2625",2007,3,9,5,13506.38131
"2626",2007,3,10,6,8729.242598
"2627",2007,3,11,7,7388.577984
"2628",2007,3,12,1,12523.4198
"2629",2007,3,13,2,13146.47547
"2630",2007,3,14,3,13310.97355
"2631",2007,3,15,4,13470.00931
"2632",2007,3,16,5,13286.64341
"2633",2007,3,17,6,8791.877841
"2634",2007,3,18,7,7682.005666
"2635",2007,3,19,1,12365.46727
"2636",2007,3,20,2,13842.72911
"2637",2007,3,21,3,13711.02299
"2638",2007,3,22,4,13388.07084
"2639",2007,3,23,5,13464.65906
"2640",2007,3,24,6,8762.878828
"2641",2007,3,25,7,7784.978075
"2642",2007,3,26,1,12462.8189
"2643",2007,3,27,2,13664.9396
"2644",2007,3,28,3,13420.68442
"2645",2007,3,29,4,13170.19804
"2646",2007,3,30,5,13137.6379
"2647",2007,3,31,6,8453.3009
"2648",2007,4,1,7,7371.18687
"2649",2007,4,2,1,12449.75929
"2650",2007,4,3,2,13502.62671
"2651",2007,4,4,3,13728.28813
"2652",2007,4,5,4,13359.50906
"2653",2007,4,6,5,12309.56409
"2654",2007,4,7,6,8252.083075
"2655",2007,4,8,7,6903.312977
"2656",2007,4,9,1,12121.60986
"2657",2007,4,10,2,13562.60422
"2658",2007,4,11,3,13429.8183
"2659",2007,4,12,4,13608.87157
"2660",2007,4,13,5,12169.57312
"2661",2007,4,14,6,8237.666725
"2662",2007,4,15,7,7223.465498
"2663",2007,4,16,1,12503.77294
"2664",2007,4,17,2,13604.29414
"2665",2007,4,18,3,13387.69253
"2666",2007,4,19,4,13359.06933
"2667",2007,4,20,5,12999.4498
"2668",2007,4,21,6,8300.688101
"2669",2007,4,22,7,7591.013463
"2670",2007,4,23,1,12430.62261
"2671",2007,4,24,2,13516.92992
"2672",2007,4,25,3,13368.20988
"2673",2007,4,26,4,13002.63824
"2674",2007,4,27,5,12794.31196
"2675",2007,4,28,6,8301.263918
"2676",2007,4,29,7,7408.891296
"2677",2007,4,30,1,12182.67818
"2678",2007,5,1,2,13901.11572
"2679",2007,5,2,3,13324.1156
"2680",2007,5,3,4,13154.94393
"2681",2007,5,4,5,12774.87312
"2682",2007,5,5,6,8373.830664
"2683",2007,5,6,7,7475.038372
"2684",2007,5,7,1,12249.9154
"2685",2007,5,8,2,13266.7128
"2686",2007,5,9,3,13110.35177
"2687",2007,5,10,4,13503.1883
"2688",2007,5,11,5,13069.69648
"2689",2007,5,12,6,8488.902818
"2690",2007,5,13,7,7262.446304
"2691",2007,5,14,1,12551.69898
"2692",2007,5,15,2,13993.91751
"2693",2007,5,16,3,13723.87767
"2694",2007,5,17,4,13407.19235
"2695",2007,5,18,5,12781.451
"2696",2007,5,19,6,8559.564071
"2697",2007,5,20,7,7576.163486
"2698",2007,5,21,1,12814.52073
"2699",2007,5,22,2,14143.78923
"2700",2007,5,23,3,13907.7321
"2701",2007,5,24,4,14010.06911
"2702",2007,5,25,5,13671.06895
"2703",2007,5,26,6,8763.434029
"2704",2007,5,27,7,7606.985399
"2705",2007,5,28,1,7916.052996
"2706",2007,5,29,2,13290.39163
"2707",2007,5,30,3,14569.22647
"2708",2007,5,31,4,14244.23056
"2709",2007,6,1,5,13713.26544
"2710",2007,6,2,6,8977.351218
"2711",2007,6,3,7,7812.848472
"2712",2007,6,4,1,12710.92241
"2713",2007,6,5,2,13846.88531
"2714",2007,6,6,3,13703.33039
"2715",2007,6,7,4,13673.89065
"2716",2007,6,8,5,13595.73975
"2717",2007,6,9,6,8810.140898
"2718",2007,6,10,7,7597.49954
"2719",2007,6,11,1,12825.14711
"2720",2007,6,12,2,13968.08335
"2721",2007,6,13,3,13535.15131
"2722",2007,6,14,4,14138.16532
"2723",2007,6,15,5,13564.72312
"2724",2007,6,16,6,8967.003445
"2725",2007,6,17,7,7837.860607
"2726",2007,6,18,1,13178.90627
"2727",2007,6,19,2,14017.64595
"2728",2007,6,20,3,13903.09756
"2729",2007,6,21,4,13837.03155
"2730",2007,6,22,5,13697.74864
"2731",2007,6,23,6,9105.183043
"2732",2007,6,24,7,7709.214646
"2733",2007,6,25,1,12971.78103
"2734",2007,6,26,2,14394.52873
"2735",2007,6,27,3,14320.28496
"2736",2007,6,28,4,14221.61741
"2737",2007,6,29,5,13838.108
"2738",2007,6,30,6,9015.649845
"2739",2007,7,1,7,7934.856853
"2740",2007,7,2,1,13792.9724
"2741",2007,7,3,2,14813.73199
"2742",2007,7,4,3,9744.957818
"2743",2007,7,5,4,13366.87306
"2744",2007,7,6,5,14142.93417
"2745",2007,7,7,6,10498.9628
"2746",2007,7,8,7,8321.909577
"2747",2007,7,9,1,13473.02561
"2748",2007,7,10,2,14926.76074
"2749",2007,7,11,3,14593.01136
"2750",2007,7,12,4,14116.17731
"2751",2007,7,13,5,13227.573
"2752",2007,7,14,6,9327.122126
"2753",2007,7,15,7,7981.747103
"2754",2007,7,16,1,13484.51453
"2755",2007,7,17,2,14827.17922
"2756",2007,7,18,3,14348.74515
"2757",2007,7,19,4,14168.15415
"2758",2007,7,20,5,14070.99466
"2759",2007,7,21,6,9355.22474
"2760",2007,7,22,7,7962.319111
"2761",2007,7,23,1,13292.52005
"2762",2007,7,24,2,14781.42568
"2763",2007,7,25,3,14508.74544
"2764",2007,7,26,4,14213.031
"2765",2007,7,27,5,14353.32862
"2766",2007,7,28,6,9257.6706
"2767",2007,7,29,7,8115.380651
"2768",2007,7,30,1,13438.20648
"2769",2007,7,31,2,14408.30277
"2770",2007,8,1,3,14626.40172
"2771",2007,8,2,4,14241.70746
"2772",2007,8,3,5,13961.99105
"2773",2007,8,4,6,9084.99593
"2774",2007,8,5,7,8159.008832
"2775",2007,8,6,1,13318.14088
"2776",2007,8,7,2,14671.73475
"2777",2007,8,8,3,14476.82012
"2778",2007,8,9,4,14313.59422
"2779",2007,8,10,5,13835.66299
"2780",2007,8,11,6,9201.187225
"2781",2007,8,12,7,7945.208508
"2782",2007,8,13,1,13198.01484
"2783",2007,8,14,2,14694.84196
"2784",2007,8,15,3,14628.60116
"2785",2007,8,16,4,14673.78035
"2786",2007,8,17,5,14137.20625
"2787",2007,8,18,6,9331.231075
"2788",2007,8,19,7,8114.220354
"2789",2007,8,20,1,13496.1741
"2790",2007,8,21,2,14540.37652
"2791",2007,8,22,3,14342.30423
"2792",2007,8,23,4,14446.47993
"2793",2007,8,24,5,14162.13824
"2794",2007,8,25,6,9234.752636
"2795",2007,8,26,7,8025.739807
"2796",2007,8,27,1,13185.58619
"2797",2007,8,28,2,14959.96646
"2798",2007,8,29,3,14518.60708
"2799",2007,8,30,4,14667.17153
"2800",2007,8,31,5,14164.17921
"2801",2007,9,1,6,9463.299238
"2802",2007,9,2,7,7956.728336
"2803",2007,9,3,1,8397.636155
"2804",2007,9,4,2,13599.92371
"2805",2007,9,5,3,15440.36477
"2806",2007,9,6,4,15008.49345
"2807",2007,9,7,5,14816.33078
"2808",2007,9,8,6,9744.844939
"2809",2007,9,9,7,8388.908215
"2810",2007,9,10,1,13843.46254
"2811",2007,9,11,2,14064.28076
"2812",2007,9,12,3,14958.51359
"2813",2007,9,13,4,14525.30341
"2814",2007,9,14,5,14602.0307
"2815",2007,9,15,6,9807.0264
"2816",2007,9,16,7,8285.438479
"2817",2007,9,17,1,13798.97085
"2818",2007,9,18,2,15194.3227
"2819",2007,9,19,3,14782.67887
"2820",2007,9,20,4,15138.47641
"2821",2007,9,21,5,14473.1132
"2822",2007,9,22,6,9603.113916
"2823",2007,9,23,7,8512.794143
"2824",2007,9,24,1,13534.96203
"2825",2007,9,25,2,14790.45423
"2826",2007,9,26,3,14416.75197
"2827",2007,9,27,4,14518.8329
"2828",2007,9,28,5,13926.34515
"2829",2007,9,29,6,9196.313634
"2830",2007,9,30,7,7983.168992
"2831",2007,10,1,1,13241.51517
"2832",2007,10,2,2,14232.33697
"2833",2007,10,3,3,14020.16416
"2834",2007,10,4,4,13755.489
"2835",2007,10,5,5,13650.25122
"2836",2007,10,6,6,8903.420426
"2837",2007,10,7,7,7857.94371
"2838",2007,10,8,1,12583.93256
"2839",2007,10,9,2,14032.19179
"2840",2007,10,10,3,14086.46259
"2841",2007,10,11,4,13580.29684
"2842",2007,10,12,5,13402.18141
"2843",2007,10,13,6,8756.082467
"2844",2007,10,14,7,7580.730083
"2845",2007,10,15,1,12986.01198
"2846",2007,10,16,2,14040.2395
"2847",2007,10,17,3,13783.01168
"2848",2007,10,18,4,13583.86183
"2849",2007,10,19,5,13436.96282
"2850",2007,10,20,6,8608.156017
"2851",2007,10,21,7,7722.717977
"2852",2007,10,22,1,12730.27765
"2853",2007,10,23,2,13680.74031
"2854",2007,10,24,3,13771.30482
"2855",2007,10,25,4,13873.72318
"2856",2007,10,26,5,13223.36922
"2857",2007,10,27,6,8805.862963
"2858",2007,10,28,7,7559.947492
"2859",2007,10,29,1,12645.98415
"2860",2007,10,30,2,13389.22389
"2861",2007,10,31,3,11758.74457
"2862",2007,11,1,4,13926.27838
"2863",2007,11,2,5,13802.40356
"2864",2007,11,3,6,8837.316394
"2865",2007,11,4,7,7974.546676
"2866",2007,11,5,1,13021.29232
"2867",2007,11,6,2,14160.43322
"2868",2007,11,7,3,13905.30055
"2869",2007,11,8,4,13735.51335
"2870",2007,11,9,5,13542.83581
"2871",2007,11,10,6,8755.719184
"2872",2007,11,11,7,7920.765092
"2873",2007,11,12,1,12746.92399
"2874",2007,11,13,2,13638.08605
"2875",2007,11,14,3,13849.73325
"2876",2007,11,15,4,14432.47688
"2877",2007,11,16,5,14155.93591
"2878",2007,11,17,6,9123.734181
"2879",2007,11,18,7,7897.341004
"2880",2007,11,19,1,13944.51505
"2881",2007,11,20,2,14808.84666
"2882",2007,11,21,3,13229.33076
"2883",2007,11,22,4,7566.173976
"2884",2007,11,23,5,9597.485035
"2885",2007,11,24,6,8380.058267
"2886",2007,11,25,7,7665.936118
"2887",2007,11,26,1,13191.43206
"2888",2007,11,27,2,14707.17437
"2889",2007,11,28,3,14028.96877
"2890",2007,11,29,4,13820.95037
"2891",2007,11,30,5,12967.8194
"2892",2007,12,1,6,8762.018456
"2893",2007,12,2,7,7675.929464
"2894",2007,12,3,1,12580.74232
"2895",2007,12,4,2,13878.54063
"2896",2007,12,5,3,13695.97335
"2897",2007,12,6,4,13514.61695
"2898",2007,12,7,5,13167.38988
"2899",2007,12,8,6,8677.523494
"2900",2007,12,9,7,7602.247881
"2901",2007,12,10,1,12759.49971
"2902",2007,12,11,2,13962.57656
"2903",2007,12,12,3,13905.21574
"2904",2007,12,13,4,13419.5356
"2905",2007,12,14,5,13265.79078
"2906",2007,12,15,6,8653.001612
"2907",2007,12,16,7,7636.864615
"2908",2007,12,17,1,13454.7511
"2909",2007,12,18,2,14983.05795
"2910",2007,12,19,3,14941.97214
"2911",2007,12,20,4,15213.77871
"2912",2007,12,21,5,14807.66312
"2913",2007,12,22,6,9193.440759
"2914",2007,12,23,7,7397.013348
"2915",2007,12,24,1,7727.240771
"2916",2007,12,25,2,6622.166378
"2917",2007,12,26,3,12305.83013
"2918",2007,12,27,4,15588.63262
"2919",2007,12,28,5,15555.26062
"2920",2007,12,29,6,9958.81197
"2921",2007,12,30,7,8191.0139
"2922",2007,12,31,1,11102.76522
"2923",2008,1,1,2,8014.454684
"2924",2008,1,2,3,11729.64539
"2925",2008,1,3,4,13691.24143
"2926",2008,1,4,5,13799.67439
"2927",2008,1,5,6,9114.450645
"2928",2008,1,6,7,7610.964436
"2929",2008,1,7,1,12333.73983
"2930",2008,1,8,2,13336.68025
"2931",2008,1,9,3,13023.909
"2932",2008,1,10,4,13616.43612
"2933",2008,1,11,5,13411.40782
"2934",2008,1,12,6,8711.417881
"2935",2008,1,13,7,7405.066032
"2936",2008,1,14,1,12565.9745
"2937",2008,1,15,2,13342.02506
"2938",2008,1,16,3,13182.94196
"2939",2008,1,17,4,13332.22495
"2940",2008,1,18,5,13472.87579
"2941",2008,1,19,6,8478.066513
"2942",2008,1,20,7,7482.702758
"2943",2008,1,21,1,11884.76971
"2944",2008,1,22,2,13297.35663
"2945",2008,1,23,3,13457.21408
"2946",2008,1,24,4,13483.70575
"2947",2008,1,25,5,13303.73502
"2948",2008,1,26,6,8717.018816
"2949",2008,1,27,7,7643.686655
"2950",2008,1,28,1,12592.15222
"2951",2008,1,29,2,13412.17604
"2952",2008,1,30,3,13233.92505
"2953",2008,1,31,4,13186.78606
"2954",2008,2,1,5,13190.93107
"2955",2008,2,2,6,8646.535911
"2956",2008,2,3,7,7615.580878
"2957",2008,2,4,1,12592.45091
"2958",2008,2,5,2,13446.85786
"2959",2008,2,6,3,13338.53235
"2960",2008,2,7,4,13635.76093
"2961",2008,2,8,5,13581.0381
"2962",2008,2,9,6,8861.563633
"2963",2008,2,10,7,7637.059474
"2964",2008,2,11,1,12579.07718
"2965",2008,2,12,2,13867.32085
"2966",2008,2,13,3,13124.4845
"2967",2008,2,14,4,14206.83609
"2968",2008,2,15,5,13696.07674
"2969",2008,2,16,6,8778.77008
"2970",2008,2,17,7,7645.353808
"2971",2008,2,18,1,12031.54252
"2972",2008,2,19,2,13547.35147
"2973",2008,2,20,3,13418.04412
"2974",2008,2,21,4,13506.58561
"2975",2008,2,22,5,13184.07788
"2976",2008,2,23,6,8972.984328
"2977",2008,2,24,7,7503.994042
"2978",2008,2,25,1,12622.08123
"2979",2008,2,26,2,13499.65748
"2980",2008,2,27,3,13315.40838
"2981",2008,2,28,4,13672.51829
"2982",2008,2,29,5,11630.80458
"2983",2008,3,1,6,8832.933529
"2984",2008,3,2,7,7534.318387
"2985",2008,3,3,1,12621.29354
"2986",2008,3,4,2,13619.51521
"2987",2008,3,5,3,13158.47988
"2988",2008,3,6,4,13279.90106
"2989",2008,3,7,5,13106.97717
"2990",2008,3,8,6,8409.128735
"2991",2008,3,9,7,7216.319505
"2992",2008,3,10,1,12646.61964
"2993",2008,3,11,2,13571.7122
"2994",2008,3,12,3,13353.02287
